s_codigo_cf,fecha,hora,reg_val
em-ciep-01,191120,42852,1
em-ciep-01,191120,42900,1
em-ciep-01,191120,42908,2
em-ciep-01,191120,42916,2
em-ciep-01,191120,42924,1
em-ciep-01,191120,42932,2
em-ciep-01,191120,42940,2
em-ciep-01,191120,42948,2
em-ciep-01,191120,42956,1
em-ciep-01,191120,43004,1
em-ciep-01,191120,43012,2
em-ciep-01,191120,43020,1
em-ciep-01,191120,43028,2
em-ciep-01,191120,43036,1
em-ciep-01,191120,43044,1
em-ciep-01,191120,43052,1
em-ciep-01,191120,43100,1
em-ciep-01,191120,43108,1
em-ciep-01,191120,43116,2
em-ciep-01,191120,43124,2
em-ciep-01,191120,43132,2
em-ciep-01,191120,43140,1
em-ciep-01,191120,43148,1
em-ciep-01,191120,43156,1
em-ciep-01,191120,43204,0
em-ciep-01,191120,43212,1
em-ciep-01,191120,43220,0
em-ciep-01,191120,43228,1
em-ciep-01,191120,43236,1
em-ciep-01,191120,43244,1
em-ciep-01,191120,43252,2
em-ciep-01,191120,43300,2
em-ciep-01,191120,43308,2
em-ciep-01,191120,43316,2
em-ciep-01,191120,43324,1
em-ciep-01,191120,43332,2
em-ciep-01,191120,43340,1
em-ciep-01,191120,43348,2
em-ciep-01,191120,43356,1
em-ciep-01,191120,43404,2
em-ciep-01,191120,43412,2
em-ciep-01,191120,43420,2
em-ciep-01,191120,43428,2
em-ciep-01,191120,43436,1
em-ciep-01,191120,43444,1
em-ciep-01,191120,43452,1
em-ciep-01,191120,43500,0
em-ciep-01,191120,43508,0
em-ciep-01,191120,43516,1
em-ciep-01,191120,43524,2
em-ciep-01,191120,43532,1
em-ciep-01,191120,43540,2
em-ciep-01,191120,43548,2
em-ciep-01,191120,43556,2
em-ciep-01,191120,43604,2
em-ciep-01,191120,43612,2
em-ciep-01,191120,43620,2
em-ciep-01,191120,43628,1
em-ciep-01,191120,43636,1
em-ciep-01,191120,43644,1
em-ciep-01,191120,43652,1
em-ciep-01,191120,43700,1
em-ciep-01,191120,43708,1
em-ciep-01,191120,43716,1
em-ciep-01,191120,43724,2
em-ciep-01,191120,43732,1
em-ciep-01,191120,43740,2
em-ciep-01,191120,43748,0
em-ciep-01,191120,43756,0
em-ciep-01,191120,43804,1
em-ciep-01,191120,43812,1
em-ciep-01,191120,43820,1
em-ciep-01,191120,43828,2
em-ciep-01,191120,43836,1
em-ciep-01,191120,43844,2
em-ciep-01,191120,43852,2
em-ciep-01,191120,43900,2
em-ciep-01,191120,43908,2
em-ciep-01,191120,43916,1
em-ciep-01,191120,43924,1
em-ciep-01,191120,43932,2
em-ciep-01,191120,43940,2
em-ciep-01,191120,43948,2
em-ciep-01,191120,43956,2
em-ciep-01,191120,44004,2
em-ciep-01,191120,44012,2
em-ciep-01,191120,44020,1
em-ciep-01,191120,44028,1
em-ciep-01,191120,44036,1
em-ciep-01,191120,44044,0
em-ciep-01,191120,44052,1
em-ciep-01,191120,44100,2
em-ciep-01,191120,44108,1
em-ciep-01,191120,44116,1
em-ciep-01,191120,44124,0
em-ciep-01,191120,44132,1
em-ciep-01,191120,44140,1
em-ciep-01,191120,44148,2
em-ciep-01,191120,44156,2
em-ciep-01,191120,44204,2
em-ciep-01,191120,44212,2
em-ciep-01,191120,44220,2
em-ciep-01,191120,44228,2
em-ciep-01,191120,44236,2
em-ciep-01,191120,44244,1
em-ciep-01,191120,44252,1
em-ciep-01,191120,44300,0
em-ciep-01,191120,44308,1
em-ciep-01,191120,44316,1
em-ciep-01,191120,44324,1
em-ciep-01,191120,44332,2
em-ciep-01,191120,44340,1
em-ciep-01,191120,44348,2
em-ciep-01,191120,44356,1
em-ciep-01,191120,44404,1
em-ciep-01,191120,44412,1
em-ciep-01,191120,44420,1
em-ciep-01,191120,44428,1
em-ciep-01,191120,44436,0
em-ciep-01,191120,44444,0
em-ciep-01,191120,44452,2
em-ciep-01,191120,44500,1
em-ciep-01,191120,44508,2
em-ciep-01,191120,44516,1
em-ciep-01,191120,44524,1
em-ciep-01,191120,44532,2
em-ciep-01,191120,44540,2
em-ciep-01,191120,44548,2
em-ciep-01,191120,44556,1
em-ciep-01,191120,44604,2
em-ciep-01,191120,44612,1
em-ciep-01,191120,44620,2
em-ciep-01,191120,44628,2
em-ciep-01,191120,44636,1
em-ciep-01,191120,44644,0
em-ciep-01,191120,44652,1
em-ciep-01,191120,44700,1
em-ciep-01,191120,44708,2
em-ciep-01,191120,44716,2
em-ciep-01,191120,44724,1
em-ciep-01,191120,44732,1
em-ciep-01,191120,44740,0
em-ciep-01,191120,44748,0
em-ciep-01,191120,44756,0
em-ciep-01,191120,44804,1
em-ciep-01,191120,44812,1
em-ciep-01,191120,44820,0
em-ciep-01,191120,44828,1
em-ciep-01,191120,44836,1
em-ciep-01,191120,44844,0
em-ciep-01,191120,44852,1
em-ciep-01,191120,44900,1
em-ciep-01,191120,44908,1
em-ciep-01,191120,44916,0
em-ciep-01,191120,44924,1
em-ciep-01,191120,44932,1
em-ciep-01,191120,44940,1
em-ciep-01,191120,44948,1
em-ciep-01,191120,44956,1
em-ciep-01,191120,45004,1
em-ciep-01,191120,45012,1
em-ciep-01,191120,45020,1
em-ciep-01,191120,45028,0
em-ciep-01,191120,45036,1
em-ciep-01,191120,45044,1
em-ciep-01,191120,45052,0
em-ciep-01,191120,45100,1
em-ciep-01,191120,45108,1
em-ciep-01,191120,45116,1
em-ciep-01,191120,45124,1
em-ciep-01,191120,45132,0
em-ciep-01,191120,45140,1
em-ciep-01,191120,45148,1
em-ciep-01,191120,45156,1
em-ciep-01,191120,45204,1
em-ciep-01,191120,45212,1
em-ciep-01,191120,45220,1
em-ciep-01,191120,45228,1
em-ciep-01,191120,45236,1
em-ciep-01,191120,45244,0
em-ciep-01,191120,45252,1
em-ciep-01,191120,45300,1
em-ciep-01,191120,45308,1
em-ciep-01,191120,45316,1
em-ciep-01,191120,45324,0
em-ciep-01,191120,45332,0
em-ciep-01,191120,45340,0
em-ciep-01,191120,45348,1
em-ciep-01,191120,45356,1
em-ciep-01,191120,45404,1
em-ciep-01,191120,45412,2
em-ciep-01,191120,45420,0
em-ciep-01,191120,45428,0
em-ciep-01,191120,45436,1
em-ciep-01,191120,45444,1
em-ciep-01,191120,45452,1
em-ciep-01,191120,45500,1
em-ciep-01,191120,45508,1
em-ciep-01,191120,45516,0
em-ciep-01,191120,45524,0
em-ciep-01,191120,45532,1
em-ciep-01,191120,45540,1
em-ciep-01,191120,45548,0
em-ciep-01,191120,45556,0
em-ciep-01,191120,45604,1
em-ciep-01,191120,45612,1
em-ciep-01,191120,45620,1
em-ciep-01,191120,45628,0
em-ciep-01,191120,45636,1
em-ciep-01,191120,45644,1
em-ciep-01,191120,45653,1
em-ciep-01,191120,45701,1
em-ciep-01,191120,45709,1
em-ciep-01,191120,45717,1
em-ciep-01,191120,45725,1
em-ciep-01,191120,45733,1
em-ciep-01,191120,45741,1
em-ciep-01,191120,45749,1
em-ciep-01,191120,45757,1
em-ciep-01,191120,45805,1
em-ciep-01,191120,45813,0
em-ciep-01,191120,45821,1
em-ciep-01,191120,45829,1
em-ciep-01,191120,45837,1
em-ciep-01,191120,45845,1
em-ciep-01,191120,45853,1
em-ciep-01,191120,45901,1
em-ciep-01,191120,45909,1
em-ciep-01,191120,45917,1
em-ciep-01,191120,45925,1
em-ciep-01,191120,45932,0
em-ciep-01,191120,45940,1
em-ciep-01,191120,45948,1
em-ciep-01,191120,45956,1
em-ciep-01,191120,50004,1
em-ciep-01,191120,50012,1
em-ciep-01,191120,50020,1
em-ciep-01,191120,50028,1
em-ciep-01,191120,50036,1
em-ciep-01,191120,50044,1
em-ciep-01,191120,50052,1
em-ciep-01,191120,50100,1
em-ciep-01,191120,50108,1
em-ciep-01,191120,50116,1
em-ciep-01,191120,50124,1
em-ciep-01,191120,50132,1
em-ciep-01,191120,50140,1
em-ciep-01,191120,50148,1
em-ciep-01,191120,50156,1
em-ciep-01,191120,50204,1
em-ciep-01,191120,50212,0
em-ciep-01,191120,50220,1
em-ciep-01,191120,50228,0
em-ciep-01,191120,50236,0
em-ciep-01,191120,50244,1
em-ciep-01,191120,50252,1
em-ciep-01,191120,50300,1
em-ciep-01,191120,50308,1
em-ciep-01,191120,50316,1
em-ciep-01,191120,50324,1
em-ciep-01,191120,50332,1
em-ciep-01,191120,50340,2
em-ciep-01,191120,50348,2
em-ciep-01,191120,50356,2
em-ciep-01,191120,50404,2
em-ciep-01,191120,50412,2
em-ciep-01,191120,50420,1
em-ciep-01,191120,50428,1
em-ciep-01,191120,50436,1
em-ciep-01,191120,50444,1
em-ciep-01,191120,50452,1
em-ciep-01,191120,50500,0
em-ciep-01,191120,50508,0
em-ciep-01,191120,50516,0
em-ciep-01,191120,50524,1
em-ciep-01,191120,50532,1
em-ciep-01,191120,50540,1
em-ciep-01,191120,50548,1
em-ciep-01,191120,50556,1
em-ciep-01,191120,50604,0
em-ciep-01,191120,50612,0
em-ciep-01,191120,50620,0
em-ciep-01,191120,50628,0
em-ciep-01,191120,50636,0
em-ciep-01,191120,50644,1
em-ciep-01,191120,50652,1
em-ciep-01,191120,50700,0
em-ciep-01,191120,50708,1
em-ciep-01,191120,50716,1
em-ciep-01,191120,50724,1
em-ciep-01,191120,50732,1
em-ciep-01,191120,50740,0
em-ciep-01,191120,50748,0
em-ciep-01,191120,50756,0
em-ciep-01,191120,50804,0
em-ciep-01,191120,50812,0
em-ciep-01,191120,50820,0
em-ciep-01,191120,50828,0
em-ciep-01,191120,50836,0
em-ciep-01,191120,50844,0
em-ciep-01,191120,50852,1
em-ciep-01,191120,50900,1
em-ciep-01,191120,50908,1
em-ciep-01,191120,50916,1
em-ciep-01,191120,50924,1
em-ciep-01,191120,50932,1
em-ciep-01,191120,50940,1
em-ciep-01,191120,50948,1
em-ciep-01,191120,50956,1
em-ciep-01,191120,51004,1
em-ciep-01,191120,51012,1
em-ciep-01,191120,51020,0
em-ciep-01,191120,51028,1
em-ciep-01,191120,51036,0
em-ciep-01,191120,51044,0
em-ciep-01,191120,51052,0
em-ciep-01,191120,51100,2
em-ciep-01,191120,51108,2
em-ciep-01,191120,51116,1
em-ciep-01,191120,51124,2
em-ciep-01,191120,51132,1
em-ciep-01,191120,51140,1
em-ciep-01,191120,51148,1
em-ciep-01,191120,51156,1
em-ciep-01,191120,51204,1
em-ciep-01,191120,51212,1
em-ciep-01,191120,51220,1
em-ciep-01,191120,51228,1
em-ciep-01,191120,51236,1
em-ciep-01,191120,51244,1
em-ciep-01,191120,51252,1
em-ciep-01,191120,51300,0
em-ciep-01,191120,51308,0
em-ciep-01,191120,51316,0
em-ciep-01,191120,51324,2
em-ciep-01,191120,51332,1
em-ciep-01,191120,51340,1
em-ciep-01,191120,51348,1
em-ciep-01,191120,51356,1
em-ciep-01,191120,51404,1
em-ciep-01,191120,51412,1
em-ciep-01,191120,51420,1
em-ciep-01,191120,51428,1
em-ciep-01,191120,51436,1
em-ciep-01,191120,51444,1
em-ciep-01,191120,51452,1
em-ciep-01,191120,51500,1
em-ciep-01,191120,51508,0
em-ciep-01,191120,51516,0
em-ciep-01,191120,51524,0
em-ciep-01,191120,51532,1
em-ciep-01,191120,51540,1
em-ciep-01,191120,51548,0
em-ciep-01,191120,51556,1
em-ciep-01,191120,51604,1
em-ciep-01,191120,51612,1
em-ciep-01,191120,51620,1
em-ciep-01,191120,51628,1
em-ciep-01,191120,51636,1
em-ciep-01,191120,51644,1
em-ciep-01,191120,51652,1
em-ciep-01,191120,51700,1
em-ciep-01,191120,51708,0
em-ciep-01,191120,51716,0
em-ciep-01,191120,51724,1
em-ciep-01,191120,51732,1
em-ciep-01,191120,51740,1
em-ciep-01,191120,51748,1
em-ciep-01,191120,51756,0
em-ciep-01,191120,51804,1
em-ciep-01,191120,51812,0
em-ciep-01,191120,51820,1
em-ciep-01,191120,51828,1
em-ciep-01,191120,51836,1
em-ciep-01,191120,51844,1
em-ciep-01,191120,51852,1
em-ciep-01,191120,51900,1
em-ciep-01,191120,51908,1
em-ciep-01,191120,51916,1
em-ciep-01,191120,51924,1
em-ciep-01,191120,51932,2
em-ciep-01,191120,51940,2
em-ciep-01,191120,51948,2
em-ciep-01,191120,51956,1
em-ciep-01,191120,52004,1
em-ciep-01,191120,52012,1
em-ciep-01,191120,52020,0
em-ciep-01,191120,52028,0
em-ciep-01,191120,52036,0
em-ciep-01,191120,52044,0
em-ciep-01,191120,52052,0
em-ciep-01,191120,52100,1
em-ciep-01,191120,52108,1
em-ciep-01,191120,52116,1
em-ciep-01,191120,52124,1
em-ciep-01,191120,52132,1
em-ciep-01,191120,52140,0
em-ciep-01,191120,52148,0
em-ciep-01,191120,52156,0
em-ciep-01,191120,52204,0
em-ciep-01,191120,52212,0
em-ciep-01,191120,52220,0
em-ciep-01,191120,52228,0
em-ciep-01,191120,52236,0
em-ciep-01,191120,52244,0
em-ciep-01,191120,52252,0
em-ciep-01,191120,52300,0
em-ciep-01,191120,52308,0
em-ciep-01,191120,52316,0
em-ciep-01,191120,52324,0
em-ciep-01,191120,52332,1
em-ciep-01,191120,52340,0
em-ciep-01,191120,52348,0
em-ciep-01,191120,52356,0
em-ciep-01,191120,52404,1
em-ciep-01,191120,52412,1
em-ciep-01,191120,52420,0
em-ciep-01,191120,52428,1
em-ciep-01,191120,52436,1
em-ciep-01,191120,52444,1
em-ciep-01,191120,52452,1
em-ciep-01,191120,52500,1
em-ciep-01,191120,52508,1
em-ciep-01,191120,52516,1
em-ciep-01,191120,52524,1
em-ciep-01,191120,52532,1
em-ciep-01,191120,52540,0
em-ciep-01,191120,52548,1
em-ciep-01,191120,52556,1
em-ciep-01,191120,52604,0
em-ciep-01,191120,52612,0
em-ciep-01,191120,52620,1
em-ciep-01,191120,52628,1
em-ciep-01,191120,52636,1
em-ciep-01,191120,52644,1
em-ciep-01,191120,52652,1
em-ciep-01,191120,52700,1
em-ciep-01,191120,52708,1
em-ciep-01,191120,52716,1
em-ciep-01,191120,52724,1
em-ciep-01,191120,52732,1
em-ciep-01,191120,52740,1
em-ciep-01,191120,52748,1
em-ciep-01,191120,52756,1
em-ciep-01,191120,52804,0
em-ciep-01,191120,52812,0
em-ciep-01,191120,52820,0
em-ciep-01,191120,52828,0
em-ciep-01,191120,52836,0
em-ciep-01,191120,52844,0
em-ciep-01,191120,52852,1
em-ciep-01,191120,52900,0
em-ciep-01,191120,52908,0
em-ciep-01,191120,52916,0
em-ciep-01,191120,52924,0
em-ciep-01,191120,52932,0
em-ciep-01,191120,52940,0
em-ciep-01,191120,52948,1
em-ciep-01,191120,52956,1
em-ciep-01,191120,53004,1
em-ciep-01,191120,53012,1
em-ciep-01,191120,53020,1
em-ciep-01,191120,53028,0
em-ciep-01,191120,53036,0
em-ciep-01,191120,53044,1
em-ciep-01,191120,53052,1
em-ciep-01,191120,53100,0
em-ciep-01,191120,53108,1
em-ciep-01,191120,53116,1
em-ciep-01,191120,53124,1
em-ciep-01,191120,53132,0
em-ciep-01,191120,53140,1
em-ciep-01,191120,53148,1
em-ciep-01,191120,53156,1
em-ciep-01,191120,53204,0
em-ciep-01,191120,53212,0
em-ciep-01,191120,53220,1
em-ciep-01,191120,53228,1
em-ciep-01,191120,53236,1
em-ciep-01,191120,53244,2
em-ciep-01,191120,53252,1
em-ciep-01,191120,53300,1
em-ciep-01,191120,53308,1
em-ciep-01,191120,53316,1
em-ciep-01,191120,53324,1
em-ciep-01,191120,53332,0
em-ciep-01,191120,53340,0
em-ciep-01,191120,53348,0
em-ciep-01,191120,53356,0
em-ciep-01,191120,53404,0
em-ciep-01,191120,53412,1
em-ciep-01,191120,53420,1
em-ciep-01,191120,53428,1
em-ciep-01,191120,53436,1
em-ciep-01,191120,53444,0
em-ciep-01,191120,53452,0
em-ciep-01,191120,53500,1
em-ciep-01,191120,53508,1
em-ciep-01,191120,53516,1
em-ciep-01,191120,53524,1
em-ciep-01,191120,53532,1
em-ciep-01,191120,53540,1
em-ciep-01,191120,53548,1
em-ciep-01,191120,53556,1
em-ciep-01,191120,53604,1
em-ciep-01,191120,53612,1
em-ciep-01,191120,53620,1
em-ciep-01,191120,53628,1
em-ciep-01,191120,53636,1
em-ciep-01,191120,53644,1
em-ciep-01,191120,53652,1
em-ciep-01,191120,53700,0
em-ciep-01,191120,53708,0
em-ciep-01,191120,53716,1
em-ciep-01,191120,53724,1
em-ciep-01,191120,53732,0
em-ciep-01,191120,53740,1
em-ciep-01,191120,53748,0
em-ciep-01,191120,53756,1
em-ciep-01,191120,53804,1
em-ciep-01,191120,53812,1
em-ciep-01,191120,53820,1
em-ciep-01,191120,53828,1
em-ciep-01,191120,53836,1
em-ciep-01,191120,53844,1
em-ciep-01,191120,53852,0
em-ciep-01,191120,53900,0
em-ciep-01,191120,53908,0
em-ciep-01,191120,53916,0
em-ciep-01,191120,53924,0
em-ciep-01,191120,53932,1
em-ciep-01,191120,53940,1
em-ciep-01,191120,53948,0
em-ciep-01,191120,53956,0
em-ciep-01,191120,54004,0
em-ciep-01,191120,54012,1
em-ciep-01,191120,54020,1
em-ciep-01,191120,54028,1
em-ciep-01,191120,54036,0
em-ciep-01,191120,54044,0
em-ciep-01,191120,54052,0
em-ciep-01,191120,54100,0
em-ciep-01,191120,54108,0
em-ciep-01,191120,54116,1
em-ciep-01,191120,54124,0
em-ciep-01,191120,54132,1
em-ciep-01,191120,54140,1
em-ciep-01,191120,54148,1
em-ciep-01,191120,54156,0
em-ciep-01,191120,54204,1
em-ciep-01,191120,54212,0
em-ciep-01,191120,54220,1
em-ciep-01,191120,54228,0
em-ciep-01,191120,54236,1
em-ciep-01,191120,54244,1
em-ciep-01,191120,54252,1
em-ciep-01,191120,54300,1
em-ciep-01,191120,54308,1
em-ciep-01,191120,54316,1
em-ciep-01,191120,54324,1
em-ciep-01,191120,54332,1
em-ciep-01,191120,54340,1
em-ciep-01,191120,54348,0
em-ciep-01,191120,54356,1
em-ciep-01,191120,54404,1
em-ciep-01,191120,54412,0
em-ciep-01,191120,54420,1
em-ciep-01,191120,54428,1
em-ciep-01,191120,54436,1
em-ciep-01,191120,54444,0
em-ciep-01,191120,54452,1
em-ciep-01,191120,54500,0
em-ciep-01,191120,54508,0
em-ciep-01,191120,54516,0
em-ciep-01,191120,54524,1
em-ciep-01,191120,54532,1
em-ciep-01,191120,54540,1
em-ciep-01,191120,54548,1
em-ciep-01,191120,54556,1
em-ciep-01,191120,54604,0
em-ciep-01,191120,54612,1
em-ciep-01,191120,54620,0
em-ciep-01,191120,54628,0
em-ciep-01,191120,54636,1
em-ciep-01,191120,54644,1
em-ciep-01,191120,54652,1
em-ciep-01,191120,54700,0
em-ciep-01,191120,54708,0
em-ciep-01,191120,54716,0
em-ciep-01,191120,54724,0
em-ciep-01,191120,54732,2
em-ciep-01,191120,54740,1
em-ciep-01,191120,54748,1
em-ciep-01,191120,54756,1
em-ciep-01,191120,54804,1
em-ciep-01,191120,54812,0
em-ciep-01,191120,54820,0
em-ciep-01,191120,54828,0
em-ciep-01,191120,54836,0
em-ciep-01,191120,54844,1
em-ciep-01,191120,54852,1
em-ciep-01,191120,54900,1
em-ciep-01,191120,54908,1
em-ciep-01,191120,54916,1
em-ciep-01,191120,54924,1
em-ciep-01,191120,54932,1
em-ciep-01,191120,54940,1
em-ciep-01,191120,54948,2
em-ciep-01,191120,54956,2
em-ciep-01,191120,55004,2
em-ciep-01,191120,55012,1
em-ciep-01,191120,55020,1
em-ciep-01,191120,55028,1
em-ciep-01,191120,55036,0
em-ciep-01,191120,55044,0
em-ciep-01,191120,55052,0
em-ciep-01,191120,55100,1
em-ciep-01,191120,55108,1
em-ciep-01,191120,55116,0
em-ciep-01,191120,55124,1
em-ciep-01,191120,55132,1
em-ciep-01,191120,55140,1
em-ciep-01,191120,55148,1
em-ciep-01,191120,55156,1
em-ciep-01,191120,55204,1
em-ciep-01,191120,55212,0
em-ciep-01,191120,55220,0
em-ciep-01,191120,55228,0
em-ciep-01,191120,55236,0
em-ciep-01,191120,55244,0
em-ciep-01,191120,55252,1
em-ciep-01,191120,55300,1
em-ciep-01,191120,55308,1
em-ciep-01,191120,55316,0
em-ciep-01,191120,55324,0
em-ciep-01,191120,55332,0
em-ciep-01,191120,55340,0
em-ciep-01,191120,55348,1
em-ciep-01,191120,55356,1
em-ciep-01,191120,55404,1
em-ciep-01,191120,55412,0
em-ciep-01,191120,55420,0
em-ciep-01,191120,55428,0
em-ciep-01,191120,55436,1
em-ciep-01,191120,55444,1
em-ciep-01,191120,55452,1
em-ciep-01,191120,55500,1
em-ciep-01,191120,55508,1
em-ciep-01,191120,55516,1
em-ciep-01,191120,55524,1
em-ciep-01,191120,55532,1
em-ciep-01,191120,55540,1
em-ciep-01,191120,55548,1
em-ciep-01,191120,55556,0
em-ciep-01,191120,55604,2
em-ciep-01,191120,55612,1
em-ciep-01,191120,55620,1
em-ciep-01,191120,55628,1
em-ciep-01,191120,55636,1
em-ciep-01,191120,55644,1
em-ciep-01,191120,55652,0
em-ciep-01,191120,55700,0
em-ciep-01,191120,55708,0
em-ciep-01,191120,55716,0
em-ciep-01,191120,55724,0
em-ciep-01,191120,55732,1
em-ciep-01,191120,55740,1
em-ciep-01,191120,55748,1
em-ciep-01,191120,55756,1
em-ciep-01,191120,55804,1
em-ciep-01,191120,55812,1
em-ciep-01,191120,55820,1
em-ciep-01,191120,55828,1
em-ciep-01,191120,55836,1
em-ciep-01,191120,55844,1
em-ciep-01,191120,55852,1
em-ciep-01,191120,55900,2
em-ciep-01,191120,55908,2
em-ciep-01,191120,55916,2
em-ciep-01,191120,55924,2
em-ciep-01,191120,55932,2
em-ciep-01,191120,55940,1
em-ciep-01,191120,55948,1
em-ciep-01,191120,55956,1
em-ciep-01,191120,60004,0
em-ciep-01,191120,60012,0
em-ciep-01,191120,60020,0
em-ciep-01,191120,60028,0
em-ciep-01,191120,60036,0
em-ciep-01,191120,60044,1
em-ciep-01,191120,60053,0
em-ciep-01,191120,60101,1
em-ciep-01,191120,60109,1
em-ciep-01,191120,60117,1
em-ciep-01,191120,60125,1
em-ciep-01,191120,60133,0
em-ciep-01,191120,60141,1
em-ciep-01,191120,60149,1
em-ciep-01,191120,60157,1
em-ciep-01,191120,60205,1
em-ciep-01,191120,60213,1
em-ciep-01,191120,60221,1
em-ciep-01,191120,60229,1
em-ciep-01,191120,60237,0
em-ciep-01,191120,60245,1
em-ciep-01,191120,60253,1
em-ciep-01,191120,60301,0
em-ciep-01,191120,60309,0
em-ciep-01,191120,60317,1
em-ciep-01,191120,60325,0
em-ciep-01,191120,60332,0
em-ciep-01,191120,60340,1
em-ciep-01,191120,60348,1
em-ciep-01,191120,60356,1
em-ciep-01,191120,60404,1
em-ciep-01,191120,60412,1
em-ciep-01,191120,60420,1
em-ciep-01,191120,60428,0
em-ciep-01,191120,60436,1
em-ciep-01,191120,60444,0
em-ciep-01,191120,60452,1
em-ciep-01,191120,60500,1
em-ciep-01,191120,60508,1
em-ciep-01,191120,60516,0
em-ciep-01,191120,60524,1
em-ciep-01,191120,60532,0
em-ciep-01,191120,60540,1
em-ciep-01,191120,60548,1
em-ciep-01,191120,60556,0
em-ciep-01,191120,60604,0
em-ciep-01,191120,60612,0
em-ciep-01,191120,60620,1
em-ciep-01,191120,60628,1
em-ciep-01,191120,60636,1
em-ciep-01,191120,60644,1
em-ciep-01,191120,60652,1
em-ciep-01,191120,60700,0
em-ciep-01,191120,60708,1
em-ciep-01,191120,60716,0
em-ciep-01,191120,60724,1
em-ciep-01,191120,60732,1
em-ciep-01,191120,60740,0
