s_codigo_cf,fecha,hora,reg_val,time_s
em-ciep-01,191120,134520,2,13:45:20
em-ciep-01,191120,134528,1,13:45:28
em-ciep-01,191120,134536,1,13:45:36
em-ciep-01,191120,134544,1,13:45:44
em-ciep-01,191120,134553,2,13:45:53
em-ciep-01,191120,134601,1,13:46:01
em-ciep-01,191120,134609,2,13:46:09
em-ciep-01,191120,134617,1,13:46:17
em-ciep-01,191120,134625,1,13:46:25
em-ciep-01,191120,134633,1,13:46:33
em-ciep-01,191120,134641,1,13:46:41
em-ciep-01,191120,134649,2,13:46:49
em-ciep-01,191120,134657,0,13:46:57
em-ciep-01,191120,134705,2,13:47:05
em-ciep-01,191120,134713,2,13:47:13
em-ciep-01,191120,134721,1,13:47:21
em-ciep-01,191120,134729,2,13:47:29
em-ciep-01,191120,134737,2,13:47:37
em-ciep-01,191120,134745,2,13:47:45
em-ciep-01,191120,134753,2,13:47:53
em-ciep-01,191120,134801,2,13:48:01
em-ciep-01,191120,134809,2,13:48:09
em-ciep-01,191120,134817,2,13:48:17
em-ciep-01,191120,134825,2,13:48:25
em-ciep-01,191120,134832,2,13:48:32
em-ciep-01,191120,134840,2,13:48:40
em-ciep-01,191120,134848,2,13:48:48
em-ciep-01,191120,134856,0,13:48:56
em-ciep-01,191120,134904,1,13:49:04
em-ciep-01,191120,134912,2,13:49:12
em-ciep-01,191120,134920,2,13:49:20
em-ciep-01,191120,134928,1,13:49:28
em-ciep-01,191120,134936,2,13:49:36
em-ciep-01,191120,134944,2,13:49:44
em-ciep-01,191120,134952,2,13:49:52
em-ciep-01,191120,135000,3,13:50:00
em-ciep-01,191120,135008,2,13:50:08
em-ciep-01,191120,135016,1,13:50:16
em-ciep-01,191120,135024,2,13:50:24
em-ciep-01,191120,135032,1,13:50:32
em-ciep-01,191120,135040,0,13:50:40
em-ciep-01,191120,135048,2,13:50:48
em-ciep-01,191120,135056,2,13:50:56
em-ciep-01,191120,135104,2,13:51:04
em-ciep-01,191120,135113,1,13:51:13
em-ciep-01,191120,135121,2,13:51:21
em-ciep-01,191120,135129,2,13:51:29
em-ciep-01,191120,135137,2,13:51:37
em-ciep-01,191120,135145,1,13:51:45
em-ciep-01,191120,135153,1,13:51:53
em-ciep-01,191120,135201,0,13:52:01
em-ciep-01,191120,135209,1,13:52:09
em-ciep-01,191120,135217,2,13:52:17
em-ciep-01,191120,135225,2,13:52:25
em-ciep-01,191120,135233,2,13:52:33
em-ciep-01,191120,135241,2,13:52:41
em-ciep-01,191120,135249,2,13:52:49
em-ciep-01,191120,135257,2,13:52:57
em-ciep-01,191120,135305,2,13:53:05
em-ciep-01,191120,135313,2,13:53:13
em-ciep-01,191120,135321,2,13:53:21
em-ciep-01,191120,135329,1,13:53:29
em-ciep-01,191120,135337,1,13:53:37
em-ciep-01,191120,135345,1,13:53:45
em-ciep-01,191120,135352,1,13:53:52
em-ciep-01,191120,135400,1,13:54:00
em-ciep-01,191120,135408,0,13:54:08
em-ciep-01,191120,135416,0,13:54:16
em-ciep-01,191120,135424,2,13:54:24
em-ciep-01,191120,135432,2,13:54:32
em-ciep-01,191120,135440,2,13:54:40
em-ciep-01,191120,135448,2,13:54:48
em-ciep-01,191120,135456,1,13:54:56
em-ciep-01,191120,135504,2,13:55:04
em-ciep-01,191120,135512,2,13:55:12
em-ciep-01,191120,135520,2,13:55:20
em-ciep-01,191120,135528,1,13:55:28
em-ciep-01,191120,135536,2,13:55:36
em-ciep-01,191120,135544,2,13:55:44
em-ciep-01,191120,135552,2,13:55:52
em-ciep-01,191120,135600,3,13:56:00
em-ciep-01,191120,135608,1,13:56:08
em-ciep-01,191120,135616,0,13:56:16
em-ciep-01,191120,135624,0,13:56:24
em-ciep-01,191120,135633,0,13:56:33
em-ciep-01,191120,135641,2,13:56:41
em-ciep-01,191120,135649,2,13:56:49
em-ciep-01,191120,135657,2,13:56:57
em-ciep-01,191120,135705,3,13:57:05
em-ciep-01,191120,135713,3,13:57:13
em-ciep-01,191120,135721,2,13:57:21
em-ciep-01,191120,135729,3,13:57:29
em-ciep-01,191120,135737,2,13:57:37
em-ciep-01,191120,135745,2,13:57:45
em-ciep-01,191120,135753,2,13:57:53
em-ciep-01,191120,135801,1,13:58:01
em-ciep-01,191120,135809,3,13:58:09
em-ciep-01,191120,135817,2,13:58:17
em-ciep-01,191120,135825,2,13:58:25
em-ciep-01,191120,135833,2,13:58:33
em-ciep-01,191120,135841,1,13:58:41
em-ciep-01,191120,135849,1,13:58:49
em-ciep-01,191120,135857,1,13:58:57
em-ciep-01,191120,135905,0,13:59:05
em-ciep-01,191120,135913,2,13:59:13
em-ciep-01,191120,135921,0,13:59:21
em-ciep-01,191120,135929,1,13:59:29
em-ciep-01,191120,135937,1,13:59:37
em-ciep-01,191120,135945,1,13:59:45
em-ciep-01,191120,135953,1,13:59:53
em-ciep-01,191120,140001,2,14:00:01
em-ciep-01,191120,140009,2,14:00:09
em-ciep-01,191120,140017,2,14:00:17
em-ciep-01,191120,140025,2,14:00:25
em-ciep-01,191120,140033,2,14:00:33
em-ciep-01,191120,140041,2,14:00:41
em-ciep-01,191120,140049,2,14:00:49
em-ciep-01,191120,140057,1,14:00:57
em-ciep-01,191120,140105,1,14:01:05
em-ciep-01,191120,140113,2,14:01:13
em-ciep-01,191120,140121,2,14:01:21
em-ciep-01,191120,140129,2,14:01:29
em-ciep-01,191120,140137,2,14:01:37
em-ciep-01,191120,140145,2,14:01:45
em-ciep-01,191120,140153,0,14:01:53
em-ciep-01,191120,140201,1,14:02:01
em-ciep-01,191120,140209,0,14:02:09
em-ciep-01,191120,140217,0,14:02:17
em-ciep-01,191120,140225,1,14:02:25
em-ciep-01,191120,140233,1,14:02:33
em-ciep-01,191120,140241,1,14:02:41
em-ciep-01,191120,140249,2,14:02:49
em-ciep-01,191120,140257,2,14:02:57
em-ciep-01,191120,140305,1,14:03:05
em-ciep-01,191120,140313,2,14:03:13
em-ciep-01,191120,140321,2,14:03:21
em-ciep-01,191120,140329,2,14:03:29
em-ciep-01,191120,140337,2,14:03:37
em-ciep-01,191120,140345,0,14:03:45
em-ciep-01,191120,140353,0,14:03:53
em-ciep-01,191120,140401,0,14:04:01
em-ciep-01,191120,140409,1,14:04:09
em-ciep-01,191120,140417,2,14:04:17
em-ciep-01,191120,140425,1,14:04:25
em-ciep-01,191120,140432,2,14:04:32
em-ciep-01,191120,140440,1,14:04:40
em-ciep-01,191120,140448,0,14:04:48
em-ciep-01,191120,140456,1,14:04:56
em-ciep-01,191120,140504,1,14:05:04
em-ciep-01,191120,140512,1,14:05:12
em-ciep-01,191120,140520,1,14:05:20
em-ciep-01,191120,140528,1,14:05:28
em-ciep-01,191120,140536,0,14:05:36
em-ciep-01,191120,140544,0,14:05:44
em-ciep-01,191120,140552,0,14:05:52
em-ciep-01,191120,140600,1,14:06:00
em-ciep-01,191120,140608,0,14:06:08
em-ciep-01,191120,140616,0,14:06:16
em-ciep-01,191120,140624,1,14:06:24
em-ciep-01,191120,140632,1,14:06:32
em-ciep-01,191120,140640,2,14:06:40
em-ciep-01,191120,140648,2,14:06:48
em-ciep-01,191120,140656,1,14:06:56
em-ciep-01,191120,140704,2,14:07:04
em-ciep-01,191120,140713,1,14:07:13
em-ciep-01,191120,140721,1,14:07:21
em-ciep-01,191120,140729,1,14:07:29
em-ciep-01,191120,140737,0,14:07:37
em-ciep-01,191120,140745,1,14:07:45
em-ciep-01,191120,140753,1,14:07:53
em-ciep-01,191120,140801,1,14:08:01
em-ciep-01,191120,140809,1,14:08:09
em-ciep-01,191120,140817,1,14:08:17
em-ciep-01,191120,140825,2,14:08:25
em-ciep-01,191120,140833,2,14:08:33
em-ciep-01,191120,140841,2,14:08:41
em-ciep-01,191120,140849,2,14:08:49
em-ciep-01,191120,140857,2,14:08:57
em-ciep-01,191120,140905,1,14:09:05
em-ciep-01,191120,140913,1,14:09:13
em-ciep-01,191120,140921,2,14:09:21
em-ciep-01,191120,140929,1,14:09:29
em-ciep-01,191120,140937,1,14:09:37
em-ciep-01,191120,140945,2,14:09:45
em-ciep-01,191120,140952,0,14:09:52
em-ciep-01,191120,141000,2,14:10:00
em-ciep-01,191120,141008,2,14:10:08
em-ciep-01,191120,141016,2,14:10:16
em-ciep-01,191120,141024,1,14:10:24
em-ciep-01,191120,141032,1,14:10:32
em-ciep-01,191120,141040,1,14:10:40
em-ciep-01,191120,141048,1,14:10:48
em-ciep-01,191120,141056,1,14:10:56
em-ciep-01,191120,141104,1,14:11:04
em-ciep-01,191120,141112,1,14:11:12
em-ciep-01,191120,141120,1,14:11:20
em-ciep-01,191120,141128,1,14:11:28
em-ciep-01,191120,141136,2,14:11:36
em-ciep-01,191120,141144,1,14:11:44
em-ciep-01,191120,141152,1,14:11:52
em-ciep-01,191120,141200,0,14:12:00
em-ciep-01,191120,141208,1,14:12:08
em-ciep-01,191120,141216,1,14:12:16
em-ciep-01,191120,141224,1,14:12:24
em-ciep-01,191120,141233,0,14:12:33
em-ciep-01,191120,141241,0,14:12:41
em-ciep-01,191120,141249,1,14:12:49
em-ciep-01,191120,141257,1,14:12:57
em-ciep-01,191120,141305,1,14:13:05
em-ciep-01,191120,141313,1,14:13:13
em-ciep-01,191120,141321,1,14:13:21
em-ciep-01,191120,141329,1,14:13:29
em-ciep-01,191120,141337,1,14:13:37
em-ciep-01,191120,141345,1,14:13:45
em-ciep-01,191120,141353,2,14:13:53
em-ciep-01,191120,141401,2,14:14:01
em-ciep-01,191120,141409,2,14:14:09
em-ciep-01,191120,141417,1,14:14:17
em-ciep-01,191120,141425,1,14:14:25
em-ciep-01,191120,141433,1,14:14:33
em-ciep-01,191120,141441,0,14:14:41
em-ciep-01,191120,141449,0,14:14:49
em-ciep-01,191120,141457,0,14:14:57
em-ciep-01,191120,141505,0,14:15:05
em-ciep-01,191120,141512,1,14:15:12
em-ciep-01,191120,141520,0,14:15:20
em-ciep-01,191120,141528,0,14:15:28
em-ciep-01,191120,141536,0,14:15:36
em-ciep-01,191120,141544,1,14:15:44
em-ciep-01,191120,141552,1,14:15:52
em-ciep-01,191120,141600,1,14:16:00
em-ciep-01,191120,141608,1,14:16:08
em-ciep-01,191120,141616,1,14:16:16
em-ciep-01,191120,141624,1,14:16:24
em-ciep-01,191120,141632,1,14:16:32
em-ciep-01,191120,141640,1,14:16:40
em-ciep-01,191120,141648,1,14:16:48
em-ciep-01,191120,141656,1,14:16:56
em-ciep-01,191120,141704,1,14:17:04
em-ciep-01,191120,141712,1,14:17:12
em-ciep-01,191120,141720,1,14:17:20
em-ciep-01,191120,141728,1,14:17:28
em-ciep-01,191120,141736,1,14:17:36
em-ciep-01,191120,141744,1,14:17:44
em-ciep-01,191120,141753,1,14:17:53
em-ciep-01,191120,141801,1,14:18:01
em-ciep-01,191120,141809,1,14:18:09
em-ciep-01,191120,141817,2,14:18:17
em-ciep-01,191120,141825,2,14:18:25
em-ciep-01,191120,141833,1,14:18:33
em-ciep-01,191120,141841,0,14:18:41
em-ciep-01,191120,141849,0,14:18:49
em-ciep-01,191120,141857,0,14:18:57
em-ciep-01,191120,141905,1,14:19:05
em-ciep-01,191120,141913,1,14:19:13
em-ciep-01,191120,141921,1,14:19:21
em-ciep-01,191120,141929,1,14:19:29
em-ciep-01,191120,141937,1,14:19:37
em-ciep-01,191120,141945,0,14:19:45
em-ciep-01,191120,141953,0,14:19:53
em-ciep-01,191120,142001,0,14:20:01
em-ciep-01,191120,142009,0,14:20:09
em-ciep-01,191120,142017,0,14:20:17
em-ciep-01,191120,142025,1,14:20:25
em-ciep-01,191120,142032,1,14:20:32
em-ciep-01,191120,142040,1,14:20:40
em-ciep-01,191120,142048,1,14:20:48
em-ciep-01,191120,142056,2,14:20:56
em-ciep-01,191120,142104,2,14:21:04
em-ciep-01,191120,142112,2,14:21:12
em-ciep-01,191120,142120,1,14:21:20
em-ciep-01,191120,142128,1,14:21:28
em-ciep-01,191120,142136,0,14:21:36
em-ciep-01,191120,142144,1,14:21:44
em-ciep-01,191120,142152,0,14:21:52
em-ciep-01,191120,142200,2,14:22:00
em-ciep-01,191120,142208,1,14:22:08
em-ciep-01,191120,142216,1,14:22:16
em-ciep-01,191120,142224,1,14:22:24
em-ciep-01,191120,142232,1,14:22:32
em-ciep-01,191120,142240,2,14:22:40
em-ciep-01,191120,142248,2,14:22:48
em-ciep-01,191120,142256,2,14:22:56
em-ciep-01,191120,142304,1,14:23:04
em-ciep-01,191120,142313,1,14:23:13
em-ciep-01,191120,142321,1,14:23:21
em-ciep-01,191120,142329,1,14:23:29
em-ciep-01,191120,142337,1,14:23:37
em-ciep-01,191120,142345,2,14:23:45
em-ciep-01,191120,142353,2,14:23:53
em-ciep-01,191120,142401,2,14:24:01
em-ciep-01,191120,142409,2,14:24:09
em-ciep-01,191120,142417,1,14:24:17
em-ciep-01,191120,142425,2,14:24:25
em-ciep-01,191120,142433,1,14:24:33
em-ciep-01,191120,142441,2,14:24:41
em-ciep-01,191120,142449,1,14:24:49
em-ciep-01,191120,142457,0,14:24:57
em-ciep-01,191120,142505,1,14:25:05
em-ciep-01,191120,142513,1,14:25:13
em-ciep-01,191120,142521,1,14:25:21
em-ciep-01,191120,142529,0,14:25:29
em-ciep-01,191120,142537,1,14:25:37
em-ciep-01,191120,142545,1,14:25:45
em-ciep-01,191120,142552,1,14:25:52
em-ciep-01,191120,142600,1,14:26:00
em-ciep-01,191120,142608,1,14:26:08
em-ciep-01,191120,142616,1,14:26:16
em-ciep-01,191120,142624,1,14:26:24
em-ciep-01,191120,142632,1,14:26:32
em-ciep-01,191120,142640,1,14:26:40
em-ciep-01,191120,142648,1,14:26:48
em-ciep-01,191120,142656,1,14:26:56
em-ciep-01,191120,142704,1,14:27:04
em-ciep-01,191120,142712,1,14:27:12
em-ciep-01,191120,142720,0,14:27:20
em-ciep-01,191120,142728,1,14:27:28
em-ciep-01,191120,142736,1,14:27:36
em-ciep-01,191120,142744,0,14:27:44
em-ciep-01,191120,142752,1,14:27:52
em-ciep-01,191120,142800,0,14:28:00
em-ciep-01,191120,142808,0,14:28:08
em-ciep-01,191120,142816,0,14:28:16
em-ciep-01,191120,142824,1,14:28:24
em-ciep-01,191120,142833,0,14:28:33
em-ciep-01,191120,142841,1,14:28:41
em-ciep-01,191120,142849,1,14:28:49
em-ciep-01,191120,142857,1,14:28:57
em-ciep-01,191120,142905,1,14:29:05
em-ciep-01,191120,142913,1,14:29:13
em-ciep-01,191120,142921,1,14:29:21
em-ciep-01,191120,142929,1,14:29:29
em-ciep-01,191120,142937,1,14:29:37
em-ciep-01,191120,142945,1,14:29:45
em-ciep-01,191120,142953,1,14:29:53
em-ciep-01,191120,143001,1,14:30:01
em-ciep-01,191120,143009,0,14:30:09
em-ciep-01,191120,143017,0,14:30:17
em-ciep-01,191120,143025,0,14:30:25
em-ciep-01,191120,143033,0,14:30:33
em-ciep-01,191120,143041,0,14:30:41
em-ciep-01,191120,143049,1,14:30:49
em-ciep-01,191120,143057,0,14:30:57
em-ciep-01,191120,143105,0,14:31:05
em-ciep-01,191120,143112,2,14:31:12
em-ciep-01,191120,143120,1,14:31:20
em-ciep-01,191120,143128,1,14:31:28
em-ciep-01,191120,143136,1,14:31:36
em-ciep-01,191120,143144,1,14:31:44
em-ciep-01,191120,143152,1,14:31:52
em-ciep-01,191120,143200,1,14:32:00
em-ciep-01,191120,143208,1,14:32:08
em-ciep-01,191120,143216,1,14:32:16
em-ciep-01,191120,143224,1,14:32:24
em-ciep-01,191120,143232,1,14:32:32
em-ciep-01,191120,143240,1,14:32:40
em-ciep-01,191120,143248,1,14:32:48
em-ciep-01,191120,143256,1,14:32:56
em-ciep-01,191120,143304,0,14:33:04
em-ciep-01,191120,143312,0,14:33:12
em-ciep-01,191120,143320,0,14:33:20
em-ciep-01,191120,143328,0,14:33:28
em-ciep-01,191120,143336,1,14:33:36
em-ciep-01,191120,143344,2,14:33:44
em-ciep-01,191120,143353,1,14:33:53
em-ciep-01,191120,143401,2,14:34:01
em-ciep-01,191120,143409,2,14:34:09
em-ciep-01,191120,143417,1,14:34:17
em-ciep-01,191120,143425,1,14:34:25
em-ciep-01,191120,143433,0,14:34:33
em-ciep-01,191120,143441,1,14:34:41
em-ciep-01,191120,143449,1,14:34:49
em-ciep-01,191120,143457,1,14:34:57
em-ciep-01,191120,143505,1,14:35:05
em-ciep-01,191120,143513,1,14:35:13
em-ciep-01,191120,143521,1,14:35:21
em-ciep-01,191120,143529,1,14:35:29
em-ciep-01,191120,143537,1,14:35:37
em-ciep-01,191120,143545,2,14:35:45
em-ciep-01,191120,143553,1,14:35:53
em-ciep-01,191120,143601,1,14:36:01
em-ciep-01,191120,143609,1,14:36:09
em-ciep-01,191120,143617,2,14:36:17
em-ciep-01,191120,143625,1,14:36:25
em-ciep-01,191120,143632,0,14:36:32
em-ciep-01,191120,143640,1,14:36:40
em-ciep-01,191120,143648,1,14:36:48
em-ciep-01,191120,143656,1,14:36:56
em-ciep-01,191120,143704,1,14:37:04
em-ciep-01,191120,143712,1,14:37:12
em-ciep-01,191120,143720,1,14:37:20
em-ciep-01,191120,143728,0,14:37:28
em-ciep-01,191120,143736,0,14:37:36
em-ciep-01,191120,143744,1,14:37:44
em-ciep-01,191120,143752,1,14:37:52
em-ciep-01,191120,143800,1,14:38:00
em-ciep-01,191120,143808,0,14:38:08
em-ciep-01,191120,143816,0,14:38:16
em-ciep-01,191120,143824,0,14:38:24
em-ciep-01,191120,143832,1,14:38:32
em-ciep-01,191120,143840,0,14:38:40
em-ciep-01,191120,143848,0,14:38:48
em-ciep-01,191120,143856,1,14:38:56
em-ciep-01,191120,143904,1,14:39:04
em-ciep-01,191120,143913,0,14:39:13
em-ciep-01,191120,143921,0,14:39:21
em-ciep-01,191120,143929,0,14:39:29
em-ciep-01,191120,143937,0,14:39:37
em-ciep-01,191120,143945,0,14:39:45
em-ciep-01,191120,143953,1,14:39:53
em-ciep-01,191120,144001,1,14:40:01
em-ciep-01,191120,144009,1,14:40:09
em-ciep-01,191120,144017,1,14:40:17
em-ciep-01,191120,144025,1,14:40:25
em-ciep-01,191120,144033,1,14:40:33
em-ciep-01,191120,144041,1,14:40:41
em-ciep-01,191120,144049,1,14:40:49
em-ciep-01,191120,144057,0,14:40:57
em-ciep-01,191120,144105,0,14:41:05
em-ciep-01,191120,144113,1,14:41:13
em-ciep-01,191120,144121,1,14:41:21
em-ciep-01,191120,144129,1,14:41:29
em-ciep-01,191120,144137,0,14:41:37
em-ciep-01,191120,144145,0,14:41:45
em-ciep-01,191120,144152,0,14:41:52
em-ciep-01,191120,144200,0,14:42:00
em-ciep-01,191120,144208,0,14:42:08
em-ciep-01,191120,144216,0,14:42:16
em-ciep-01,191120,144224,0,14:42:24
em-ciep-01,191120,144232,1,14:42:32
em-ciep-01,191120,144240,1,14:42:40
em-ciep-01,191120,144248,1,14:42:48
em-ciep-01,191120,144256,1,14:42:56
em-ciep-01,191120,144304,1,14:43:04
em-ciep-01,191120,144312,0,14:43:12
em-ciep-01,191120,144320,0,14:43:20
em-ciep-01,191120,144328,0,14:43:28
em-ciep-01,191120,144336,0,14:43:36
em-ciep-01,191120,144344,1,14:43:44
em-ciep-01,191120,144352,2,14:43:52
em-ciep-01,191120,144400,2,14:44:00
em-ciep-01,191120,144408,2,14:44:08
em-ciep-01,191120,144416,1,14:44:16
em-ciep-01,191120,144424,1,14:44:24
em-ciep-01,191120,144433,1,14:44:33
em-ciep-01,191120,144441,0,14:44:41
em-ciep-01,191120,144449,0,14:44:49
em-ciep-01,191120,144457,1,14:44:57
em-ciep-01,191120,144505,1,14:45:05
em-ciep-01,191120,144513,1,14:45:13
em-ciep-01,191120,144521,1,14:45:21
em-ciep-01,191120,144529,0,14:45:29
em-ciep-01,191120,144537,0,14:45:37
em-ciep-01,191120,144545,0,14:45:45
em-ciep-01,191120,144553,1,14:45:53
em-ciep-01,191120,144601,1,14:46:01
em-ciep-01,191120,144609,1,14:46:09
em-ciep-01,191120,144617,0,14:46:17
em-ciep-01,191120,144625,0,14:46:25
em-ciep-01,191120,144633,1,14:46:33
em-ciep-01,191120,144641,1,14:46:41
em-ciep-01,191120,144649,1,14:46:49
em-ciep-01,191120,144657,0,14:46:57
em-ciep-01,191120,144705,0,14:47:05
em-ciep-01,191120,144713,0,14:47:13
em-ciep-01,191120,144721,1,14:47:21
em-ciep-01,191120,144729,1,14:47:29
em-ciep-01,191120,144737,0,14:47:37
em-ciep-01,191120,144745,0,14:47:45
em-ciep-01,191120,144753,1,14:47:53
em-ciep-01,191120,144801,1,14:48:01
em-ciep-01,191120,144809,1,14:48:09
em-ciep-01,191120,144817,1,14:48:17
em-ciep-01,191120,144825,1,14:48:25
em-ciep-01,191120,144833,0,14:48:33
em-ciep-01,191120,144841,0,14:48:41
em-ciep-01,191120,144849,1,14:48:49
em-ciep-01,191120,144857,0,14:48:57
em-ciep-01,191120,144905,0,14:49:05
em-ciep-01,191120,144913,1,14:49:13
em-ciep-01,191120,144921,1,14:49:21
em-ciep-01,191120,144929,1,14:49:29
em-ciep-01,191120,144937,1,14:49:37
em-ciep-01,191120,144945,1,14:49:45
em-ciep-01,191120,144953,1,14:49:53
em-ciep-01,191120,145001,0,14:50:01
em-ciep-01,191120,145009,0,14:50:09
em-ciep-01,191120,145017,1,14:50:17
em-ciep-01,191120,145025,1,14:50:25
em-ciep-01,191120,145033,0,14:50:33
em-ciep-01,191120,145041,1,14:50:41
em-ciep-01,191120,145049,1,14:50:49
em-ciep-01,191120,145057,1,14:50:57
em-ciep-01,191120,145105,1,14:51:05
em-ciep-01,191120,145113,0,14:51:13
em-ciep-01,191120,145121,0,14:51:21
em-ciep-01,191120,145129,0,14:51:29
em-ciep-01,191120,145137,0,14:51:37
em-ciep-01,191120,145145,0,14:51:45
em-ciep-01,191120,145153,1,14:51:53
em-ciep-01,191120,145201,1,14:52:01
em-ciep-01,191120,145209,1,14:52:09
em-ciep-01,191120,145217,1,14:52:17
em-ciep-01,191120,145225,0,14:52:25
em-ciep-01,191120,145232,1,14:52:32
em-ciep-01,191120,145240,1,14:52:40
em-ciep-01,191120,145248,1,14:52:48
em-ciep-01,191120,145256,1,14:52:56
em-ciep-01,191120,145304,1,14:53:04
em-ciep-01,191120,145312,1,14:53:12
em-ciep-01,191120,145320,1,14:53:20
em-ciep-01,191120,145328,1,14:53:28
em-ciep-01,191120,145336,0,14:53:36
em-ciep-01,191120,145344,0,14:53:44
em-ciep-01,191120,145352,0,14:53:52
em-ciep-01,191120,145400,0,14:54:00
em-ciep-01,191120,145408,0,14:54:08
em-ciep-01,191120,145416,0,14:54:16
em-ciep-01,191120,145424,0,14:54:24
em-ciep-01,191120,145432,0,14:54:32
em-ciep-01,191120,145440,0,14:54:40
em-ciep-01,191120,145448,0,14:54:48
em-ciep-01,191120,145456,1,14:54:56
em-ciep-01,191120,145504,1,14:55:04
em-ciep-01,191120,145513,0,14:55:13
em-ciep-01,191120,145521,1,14:55:21
em-ciep-01,191120,145529,1,14:55:29
em-ciep-01,191120,145537,1,14:55:37
em-ciep-01,191120,145545,1,14:55:45
em-ciep-01,191120,145553,2,14:55:53
em-ciep-01,191120,145601,2,14:56:01
em-ciep-01,191120,145609,2,14:56:09
em-ciep-01,191120,145617,1,14:56:17
em-ciep-01,191120,145625,1,14:56:25
em-ciep-01,191120,145633,1,14:56:33
em-ciep-01,191120,145641,1,14:56:41
em-ciep-01,191120,145649,1,14:56:49
em-ciep-01,191120,145657,1,14:56:57
em-ciep-01,191120,145705,1,14:57:05
em-ciep-01,191120,145713,1,14:57:13
em-ciep-01,191120,145721,0,14:57:21
em-ciep-01,191120,145729,0,14:57:29
em-ciep-01,191120,145737,1,14:57:37
em-ciep-01,191120,145745,0,14:57:45
em-ciep-01,191120,145752,0,14:57:52
em-ciep-01,191120,145800,1,14:58:00
em-ciep-01,191120,145808,1,14:58:08
em-ciep-01,191120,145816,1,14:58:16
em-ciep-01,191120,145824,1,14:58:24
em-ciep-01,191120,145832,0,14:58:32
em-ciep-01,191120,145840,0,14:58:40
em-ciep-01,191120,145848,1,14:58:48
em-ciep-01,191120,145856,1,14:58:56
em-ciep-01,191120,145904,1,14:59:04
em-ciep-01,191120,145912,1,14:59:12
em-ciep-01,191120,145920,1,14:59:20
em-ciep-01,191120,145928,1,14:59:28
em-ciep-01,191120,145936,0,14:59:36
